0,70b3d5499d9565b3,2017-05-30T12:31:09.000Z,43.42282,-1.606463,29.49,198,70b3d5499c3a7f7d,0xa4,0xa4,True,2941369741,-59,26,7,0x62
1,70b3d5499d9565b3,2017-05-30T12:31:10.000Z,43.42282,-1.606463,29.49,199,70b3d5499c3a7f7d,0xc6,0xc6,True,2943516535,-59,27,7,0x2e
2,70b3d5499d9565b3,2017-05-30T12:31:12.000Z,43.42282,-1.606463,29.49,200,70b3d5499c3a7f7d,0x9c,0x9c,True,2945508781,-59,26,7,0x57
3,70b3d5499d9565b3,2017-05-30T12:31:14.000Z,43.42282,-1.606463,29.49,201,70b3d5499c3a7f7d,0xfe,0xfe,True,2947577785,-59,28,7,0xae
4,70b3d5499d9565b3,2017-05-30T12:31:16.000Z,43.42282,-1.606463,29.49,202,70b3d5499c3a7f7d,0x58,0x58,True,2949646807,-57,23,7,0x2
5,70b3d5499d9565b3,2017-05-30T12:31:18.000Z,43.42282,-1.606463,29.49,203,70b3d5499c3a7f7d,0x3a,0x3a,True,2951715814,-59,25,7,0x73
6,70b3d5499d9565b3,2017-05-30T12:31:20.000Z,43.42282,-1.606463,29.49,204,70b3d5499c3a7f7,,0xd,0xd1,False,2953784782,-60,27,7,0xa6
7,70b3d5499d9565b3,2017-05-30T12:31:22.000Z,43.42282,-1.606463,29.49,205,70b3d5499c3a7f7d,0x6f,0x6f,True,2955853845,-63,24,7,0x9c
8,70b3d5499d9565b3,2017-05-30T12:31:24.000Z,43.42282,-1.606463,29.49,206,70b3d5499c3a7f7d,0xc9,0xc9,True,2957922861,-66,25,7,0x3b
9,70b3d5499d9565b3,2017-05-30T12:31:26.000Z,43.42282,-1.606463,29.49,207,70b3d5499c3a7f7d,0xab,0xab,True,2959991868,-62,25,7,0x2
10,70b3d5499d9565b3,2017-05-30T12:31:28.000Z,43.42282,-1.606463,29.49,208,70b3d5499c3a7f7d,0xa7,0xa7,True,2962060883,-54,24,7,0x27
11,70b3d5499d9565b3,2017-05-30T12:31:31.000Z,43.42284,-1.606443,28.49,209,70b3d5499c3a7f7d,0xc5,0xc5,True,2964129894,-60,26,7,0xf8
12,70b3d5499d9565b3,2017-05-30T12:31:33.000Z,43.42287,-1.606403,28.49,210,70b3d5499c3a7f7d,0x45,0x45,True,2966198916,-73,25,7,0x19
13,70b3d5499d9565b3,2017-05-30T12:31:34.000Z,43.42288,-1.606355,27.49,211,70b3d5499c3a7f7d,0x27,0x27,True,2968267922,-61,23,7,0xad
14,70b3d5499d9565b3,2017-05-30T12:31:37.000Z,43.4229,-1.606236,27.49,212,70b3d5499c3a7f7d,0x81,0x81,True,2970336939,-65,25,7,0xcf
15,70b3d5499d9565b3,2017-05-30T12:31:39.000Z,43.42291,-1.606155,27.49,213,70b3d5499c3a7f7d,0xe3,0xe3,True,2972405955,-76,26,7,0x5e
16,70b3d5499d9565b3,2017-05-30T12:31:41.000Z,43.42292,-1.60608,27.49,214,70b3d5499c3a7f7d,0xd4,0xd4,True,2974474969,-71,24,7,0xa9
17,70b3d5499d9565b3,2017-05-30T12:31:43.000Z,43.42294,-1.606023,28.49,215,70b3d5499c3a7f7d,0xb6,0xb6,True,2976543978,-70,26,7,0x63
18,70b3d5499d9565b3,2017-05-30T12:31:45.000Z,43.42298,-1.60603,28.49,216,70b3d5499c3a7f7d,0x10,0x10,True,2978612991,-81,28,7,0x8d
19,70b3d5499d9565b3,2017-05-30T12:31:47.000Z,43.42296,-1.606065,29.49,217,70b3d5499c3a7f7d,0x72,0x72,True,2980682002,-74,24,7,0xa9
20,70b3d5499d9565b3,2017-05-30T12:31:49.000Z,43.42297,-1.606067,29.49,218,70b3d5499c3a7f7d,0x7e,0x7e,True,2982751023,-68,25,7,0x5
21,70b3d5499d9565b3,2017-05-30T12:31:51.000Z,43.42294,-1.606071,29.49,219,70b3d5499c3a7f7d,0x1c,0x1c,True,2984820023,-76,22,7,0x1b
22,70b3d5499d9565b3,2017-05-30T12:31:53.000Z,43.42294,-1.60607,28.49,220,70b3d5499c3a7f7d,0x37,0x37,True,2986889046,-81,27,7,0x5d
23,70b3d5499d9565b3,2017-05-30T12:31:55.000Z,43.42294,-1.606069,29.49,221,70b3d5499c3a7f7d,0x55,0x55,True,2988958053,-74,25,7,0xdc
24,70b3d5499d9565b3,2017-05-30T12:31:57.000Z,43.42294,-1.606069,29.49,222,70b3d5499c3a7f7d,0xf3,0xf3,True,2991027072,-76,21,7,0xf4
25,70b3d5499d9565b3,2017-05-30T12:31:59.000Z,43.42295,-1.606067,30.49,223,70b3d5499c3a7f7d,0x91,0x91,True,2993096085,-74,25,7,0x31
26,70b3d5499d9565b3,2017-05-30T12:32:02.000Z,43.42296,-1.606069,30.49,224,70b3d5499c3a7f7d,0xa6,0xa6,True,2995165098,-75,22,7,0xd5
27,70b3d5499d9565b3,2017-05-30T12:32:03.000Z,43.42296,-1.606068,30.49,225,70b3d5499c3a7f7d,0xc4,0xc4,True,2997234108,-68,24,7,0x5f
28,70b3d5499d9565b3,2017-05-30T12:32:06.000Z,43.42296,-1.606068,30.49,226,70b3d5499c3a7f7d,0x62,0x62,True,2999303123,-75,23,7,0xaf
29,70b3d5499d9565b3,2017-05-30T12:32:08.000Z,43.42295,-1.606073,30.49,227,70b3d5499c3a7f7,,0x0,0x64,False,3001372093,-68,22,7,0x48
30,70b3d5499d9565b3,2017-05-30T12:32:10.000Z,43.42295,-1.606096,28.49,228,70b3d5499c3a7f7,,0xc,0xc8,False,3003441105,-62,23,7,0xa6
31,70b3d5499d9565b3,2017-05-30T12:32:12.000Z,43.42294,-1.6061,28.49,229,70b3d5499c3a7f7d,0x6e,0x6e,True,3005511278,-60,28,7,0x18
32,70b3d5499d9565b3,2017-05-30T12:32:14.000Z,43.42294,-1.606105,28.49,230,70b3d5499c3a7f7d,0xee,0xee,True,3007580180,-59,29,7,0x98
33,70b3d5499d9565b3,2017-05-30T12:32:16.000Z,43.42294,-1.606109,28.49,231,70b3d5499c3a7f7d,0x8c,0x8c,True,3009649191,-58,25,7,0x4b
34,70b3d5499d9565b3,2017-05-30T12:32:18.000Z,43.42293,-1.60616,29.49,232,70b3d5499c3a7f7d,0x2a,0x2a,True,3011718202,-60,27,7,0x69
35,70b3d5499d9565b3,2017-05-30T12:32:20.000Z,43.42291,-1.606248,29.49,233,70b3d5499c3a7f7d,0x48,0x48,True,3013787220,-62,23,7,0x61
36,70b3d5499d9565b3,2017-05-30T12:32:22.000Z,43.42288,-1.606349,30.49,234,70b3d5499c3a7f7d,0x7f,0x7f,True,3015857231,-64,27,7,0x3d
37,70b3d5499d9565b3,2017-05-30T12:32:24.000Z,43.42284,-1.606457,30.49,235,70b3d5499c3a7f7d,0x1d,0x1d,True,3017926240,-78,28,7,0x1f
38,70b3d5499d9565b3,2017-05-30T12:32:26.000Z,43.42279,-1.606625,30.49,236,70b3d5499c3a7f7d,0xbb,0xbb,True,3019995257,-74,26,7,0x92
39,70b3d5499d9565b3,2017-05-30T12:32:28.000Z,43.42274,-1.606756,30.49,237,70b3d5499c3a7f7d,0xd9,0xd9,True,3022064272,-85,25,7,0xdc
40,70b3d5499d9565b3,2017-05-30T12:32:31.000Z,43.42267,-1.606963,31.49,238,70b3d5499c3a7f7d,0xd5,0xd5,True,3024133289,-84,28,7,0xbc
41,70b3d5499d9565b3,2017-05-30T12:32:32.000Z,43.42264,-1.607033,31.49,239,70b3d5499c3a7f7d,0xb7,0xb7,True,3026202294,-91,27,7,0xec
42,70b3d5499d9565b3,2017-05-30T12:32:34.000Z,43.4226,-1.607176,32.49,240,70b3d5499c3a7f7d,0xd3,0xd3,True,3028271305,-92,25,7,0xc6
43,70b3d5499d9565b3,2017-05-30T12:32:37.000Z,43.42251,-1.607396,33.49,241,70b3d5499c3a7f7d,0xb1,0xb1,True,3030340329,-93,27,7,0xd5
44,70b3d5499d9565b3,2017-05-30T12:32:39.000Z,43.42247,-1.607533,31.49,242,70b3d5499c3a7f7d,0x17,0x17,True,3032409345,-101,23,7,0xae
45,70b3d5499d9565b3,2017-05-30T12:32:41.000Z,43.4224,-1.607709,33.49,243,70b3d5499c3a7f7d,0x75,0x75,True,3034478352,-99,26,7,0x14
46,70b3d5499d9565b3,2017-05-30T12:32:43.000Z,43.42233,-1.607883,36.49,244,70b3d5499c3a7f7d,0x42,0x42,True,3036547365,-101,24,7,0xa3
47,70b3d5499d9565b3,2017-05-30T12:32:45.000Z,43.42227,-1.608028,37.49,245,70b3d5499c3a7f7d,0x20,0x20,True,3038616380,-100,26,7,0x48
48,70b3d5499d9565b3,2017-05-30T12:32:47.000Z,43.42218,-1.608158,36.49,246,70b3d5499c3a7f7d,0x86,0x86,True,3040685398,-99,25,7,0x7a
49,70b3d5499d9565b3,2017-05-30T12:32:49.000Z,43.42212,-1.608291,37.49,247,70b3d5499c3a7f7d,0xe4,0xe4,True,3042754403,-102,24,7,0xd7
50,70b3d5499d9565b3,2017-05-30T12:32:51.000Z,43.42207,-1.608429,37.49,248,70b3d5499c3a7f7d,0xe8,0xe8,True,3044823418,-119,-17,7,0x8d
51,70b3d5499d9565b3,2017-05-30T12:32:53.000Z,43.42202,-1.608486,37.49,249,70b3d5499c3a7f7d,0x8a,0x8a,True,3046892418,-112,8,7,0xd8
52,70b3d5499d9565b3,2017-05-30T12:32:55.000Z,43.42202,-1.608497,37.49,250,70b3d5499c3a7f7,,0xa,0x9e,False,3048961401,-114,-2,7,0x90
53,70b3d5499d9565b3,2017-05-30T12:32:57.000Z,43.42202,-1.608497,37.49,251,70b3d5499c3a7f7d,0x68,0x68,True,3051030460,-111,15,7,0x3
54,70b3d5499d9565b3,2017-05-30T12:32:59.000Z,43.42202,-1.608497,38.49,252,70b3d5499c3a7f7d,0xce,0xce,True,3053099474,-123,-30,7,0x3e
55,70b3d5499d9565b3,2017-05-30T12:33:02.000Z,43.42202,-1.608518,38.49,253,70b3d5499c3a7f7d,0xac,0xac,True,3055168489,-109,15,7,0x28
56,70b3d5499d9565b3,2017-05-30T12:33:04.000Z,43.42205,-1.608612,41.49,254,70b3d5499c3a7f7d,0x9b,0x9b,True,3057237506,-103,22,7,0xd3
57,70b3d5499d9565b3,2017-05-30T12:33:05.000Z,43.42208,-1.608636,42.49,255,70b3d5499c3a7f7d,0xf9,0xf9,True,3059306514,-112,7,7,0x75
